date,0
2013-08-01,54.25474478473147
2013-09-01,54.40703191847953
2013-10-01,48.17250239740343
2013-11-01,51.01082066397766
2013-12-01,54.73031498778957
2014-01-01,64.0692784639232
2014-02-01,57.35075906940063
2014-03-01,52.32067411556546
2014-04-01,53.146450123085636
2014-05-01,58.51288107926449
2014-06-01,59.79125869273588
2014-07-01,58.599704654676444
2014-08-01,57.390167067148504
2014-09-01,53.73028406711178
2014-10-01,53.84584710407975
2014-11-01,53.3593914265802
2014-12-01,54.021994680609644
2015-01-01,56.69416681431147
2015-02-01,59.21049811407978
2015-03-01,56.98057662490047
2015-04-01,56.16384792150473
2015-05-01,60.65434770483574
2015-06-01,63.683191926871835
2015-07-01,59.339236436953556
2015-08-01,59.67795097382933
2015-09-01,54.80406586636919
2015-10-01,55.18117811548128
2015-11-01,57.2572869875728
2015-12-01,62.6164179721407
2016-01-01,58.15480657994978
2016-02-01,64.77769130998703
2016-03-01,58.87887706039797
2016-04-01,57.78277057966881
2016-05-01,58.501072876102675
2016-06-01,63.77218242145854
2016-07-01,71.28218061460727
2016-08-01,67.89472157492192
2016-09-01,57.584696793643815
2016-10-01,55.35714510792501
2016-11-01,55.549421616755275
2016-12-01,64.04784107034259
2017-01-01,64.44742525512032
2017-02-01,60.17077990788
2017-03-01,61.23028497935423
2017-04-01,71.54112629282746
2017-05-01,63.513798096814234
2017-06-01,67.24713915407473
2017-07-01,67.71402876063989
2017-08-01,62.53047016015815
2017-09-01,59.58057507553383
2017-10-01,60.995943616266096
2017-11-01,57.44816562049203
2017-12-01,63.058544934468124
2018-01-01,66.25299713584288
2018-02-01,62.63066535117469
2018-03-01,57.63250364549579
2018-04-01,62.10463749686916
2018-05-01,66.15274293677942
2018-06-01,68.64609820662913
2018-07-01,69.09859658469563
2018-08-01,71.36002051959551
2018-09-01,64.7165873383598
2018-10-01,59.62686038619306
2018-11-01,62.266109048620116
2018-12-01,60.464713568024145
2019-01-01,68.0731215905419
2019-02-01,69.06566954309197
2019-03-01,64.90961355702551
2019-04-01,70.74440185038426
2019-05-01,70.28889874329879
2019-06-01,72.4049870238266
2019-07-01,76.23083388630833
2019-08-01,71.83315325860232
2019-09-01,66.34308587018954
2019-10-01,62.29400453134817
2019-11-01,62.27916778554833
2019-12-01,67.62314388120839
2020-01-01,64.20672054444917
2020-02-01,68.77013803535974
2020-03-01,60.46632539091586
2020-04-01,61.747842443018364
2020-05-01,61.932383885039776
2020-06-01,56.44524717372399
2020-07-01,63.17410490422225
2020-08-01,58.85142225904446
2020-09-01,58.69700420896262
2020-10-01,60.29264242383163
2020-11-01,56.7486498321413
2020-12-01,58.82341725627125
2021-01-01,65.35931466491233
2021-02-01,65.369837475051
2021-03-01,60.25721837690119
2021-04-01,63.80078436307202
2021-05-01,65.71231289821053
2021-06-01,69.84543566025164
2021-07-01,71.43535280842353
2021-08-01,68.8139920086037
2021-09-01,63.090372531112415
2021-10-01,63.40264695840781
2021-11-01,58.49166799309441
2021-12-01,64.49815358791439
2022-01-01,68.4805980299221
2022-02-01,66.67642041160084
2022-03-01,65.97179842425052
2022-04-01,67.26757990112597
2022-05-01,66.07619374382836
2022-06-01,69.37815569324952
2022-07-01,69.02803339101223
2022-08-01,69.3118658574541
2022-09-01,62.68439064649243
2022-10-01,61.89944146485004
2022-11-01,62.7768923913256
2022-12-01,73.06234244103169
2023-01-01,69.44378946646903
2023-02-01,66.10903634544849
2023-03-01,64.47181059069125
2023-04-01,69.06046932841868
2023-05-01,64.94275780597201
2023-06-01,75.26826385057925
2023-07-01,78.59531960737371
2023-08-01,73.18808150172455
